3489,9799756353
1941,01664843817
1531,63170426803
3524,1686593382
3438,28906388169
1269,72907240384
2103,93447651854
3253,80922071153
2717,44919656573
13,3211662289772
2860,81978505335
3445,17368397774
2642,11457895825
589,765810985742
2866,57104151428
3261,16581029262
1301,2064988688
2088,04049530079
3421,42967544499
2870,01970634201
72,8525044784477
2700,9113133544
3027,71348054943
768,381960748871
1994,55605068041
3313,76832833841
2880,54313047368
5,22197860834497
2566,82615064696
3128,3487109073
1083,8614270014
1706,54631093405
3320,46929111876
2646,90561058053
35,7466035675042
2619,94920033661
3071,15697118001
1814,17046723657
1205,08421002528
3055,98412640423
2787,32546043458
675,654612897025
1534,61289269348
2724,01149995488
2495,01571184221
967,319898187971
1635,6867684916
2690,14190496924
2314,71118850583
34,7476949809304
1960,89057289476
2885,71927435431
2150,57624175806
78,9850532996214
2011,24583355511
2393,13365823576
966,065006114831
682,446357377135
1993,00796594358
1935,16460681892
303,223377989607
537,423124937446
1933,38139772418
1357,73620188547
3,42203260219135
2067,33420592522
2265,11339890655
1505,26746484043
54,5640671708255
1337,0965194195
2424,42271920452
1258,88191318387
688,979880674502
2698,92445780589
2175,15312132861
884,68758024251
546,425642477114
1038,37321221734
1981,10497329859
291,442528783602
476,676541490301
2409,85566113082
1300,32161885111
184,299152330897
854,988853776198
1140,78904889966
867,727894952707
74,3578880985517
1103,09761813603
2132,17132054392
399,253062693693
131,481764163174
1891,98192075852
75,2607069302462
1051,89331679357
256,936288088108
44,1149950693134
1421,41148625616
1062,17549399705
1125,15057918386
2,75958113169555
173,761197141898
2217,12734216149
1888,52505841713
902,057978016963
1356,95656552127
2011,26547391665
1571,4928094261
463,72426951419
72,6813883231592
2007,61099571172
2087,19977876771
1716,27612697527
2017,47942655603
1847,91352345122
1515,6490892131
303,399449237662
158,191055448448
1678,8666588778
1678,30996931015
0,00709735049585092
2406,09515966367
2532,65533990276
321,148107193135
689,024178258827
902,317190689656
1148,98752753164
704,732934213534
97,9474291216691
2290,05518116803
2038,93500048388
5,8218373016312
2327,9443463686
1559,42692446387
9,97666520948675
382,338835339333
101,978100289419
1694,02907708953
1368,58973515985
412,771879376787
2849,62031169449
779,800684669253
1974,52788939775
1656,5654367215
467,326335491519
844,168374096195
112,628688686427
1325,91207205295
2326,63206980556
88,2014892779928
2132,33285312779
3593,47648373919
300,019100611069
1746,41859408073
2203,3985667649
1440,08979639043
1,56003770440587
159,051342126463
2637,75903647983
3176,51582605284
47,8655887961983
2491,81334101774
3366,64678532272
1322,78681447784
1542,06271701353
1444,94231663597
749,827955186846
91,9311305789724
750,979444274205
3180,03369051939
1214,51641515569
469,579886621529
2929,73266087025
2085,03335501986
2944,91801626891
1814,96674466245
3045,16900975945
1006,956252691
41,1742454611136
2791,40768848644
3445,77380651338
136,167949595457
2795,37444138427
4724,12647330084
2232,88285905072
182,012223122467
1092,81086179485
1806,28415937659
1487,48134065589
3256,34614505727
966,411560426518
2110,24375193285
4015,20444023102
1710,34989689879
1053,980706464
1952,13306494233
1394,60378166726
2098,14788461878
2471,67578011613
2141,72317045439
734,380818027539
3609,16733620317
2868,35394394051
2485,60984426178
2340,6071992816
3037,77312319363
4560,48945000185
4335,64276980507
3273,28156634619
3248,94941186679
5531,60487982908
5273,28377425101
0,139687063740326
4882,69089618277
4129,49356643566
2052,69238990863
2893,89811123392
2936,0118954079
5360,82834953676
3369,63190000494
4495,14215823243
5550,6882352774
1902,62312965251
3615,56345415522
1846,20566613092
5571,98748433582
4798,13260027683
4696,51365172946
6552,31206106053
4830,21667328885
4257,10450951842
6036,61514940607
2820,32277304223
1426,2590847128
3528,33921921905
6252,61635050101
5014,02448895178
4718,99190682975
6231,88149831417
3036,22103645067
4311,28207222044
538,219642494919
5817,5436523514
6018,55771458347
3534,57641935529
6672,99198208197
6779,50819464574
1040,21717437497
5246,08377696126
5422,66882421149
3685,92610716501
3642,47926469279
5274,00463739962
6048,22828194462
5991,59640404693
4714,26822400548
3954,31855459671
6473,00897679376
6389,78035870833
4251,79212383561
3282,94321583145
4031,71688719172
6136,16001974667
5743,51991950354
5611,76088910433
7423,93692749937
6249,63464414356
5538,98690758843
7815,42652720185
7440,75891768841
6105,46943834064
5903,47239819249
7639,55201594287
8514,61284630912
8588,61328530081
7601,73674736976
5829,65537790531
1999,12755075993
4153,25565363722
5247,36247508247
4374,32290754987
4266,27169252808
6983,02624852433
6983,61090717783
4916,75968448759
3270,31427243666
3293,59850753818
5211,06723941729
6244,59099068813
4422,96956894627
5251,59342480729
6549,23261877783
4909,85118105672
1217,09501969402
3578,00212785341
958,210880807711
4694,05251858597
5453,29483508146
5262,75881993003
576,703010490359
5523,06245195721
1008,98535363056
5998,48740088687
5739,09975260791
4250,62610965741
4789,30611140841
3983,85843870713
3579,20083332815
3525,07171740725
1689,60250823645
4950,52410726235
3477,09632541266
6566,50159278286
5009,07813405349
6780,78251991747
3627,34454559759
6386,09452307324
4049,13586257284
5893,45327612069
5513,59355318129
4223,91408104165
6449,82738909454
2992,23015041583
6701,19421530781
1576,38006939758
6732,88740712113
3508,75137036056
6411,26954911166
6141,17187012979
5709,06595808945
6781,59390159712
3995,2651132952
6717,11087081855
44,2081702420496
6718,15425836258
6280,00092751313
6388,24297374376
7017,04616268974
4761,17019731986
7055,56813804197
932,843915678637
6893,46291844089
5804,01969117778
6563,40545688771
7187,56884231737
3585,19437012685
7358,91605762299
5389,85665806872
6652,66540227059
6637,22032402524
5302,69279254124
7068,28634044414
3777,12064616168
6603,36723065568
7186,794920022
3670,77935746898
7266,4998766463
4344,97535237893
6197,34025979721
6310,53174149227
468,647777484149
7227,75653001631
5628,90436930809
6431,330251537
6995,73469328475
3093,9403662525
6340,07242219228
6609,19445729368
3046,05470161787
6542,2831412012
4282,18503161769
5840,89609104386
6641,27836201506
1517,38480764437
6794,98852816165
6167,23808711581
3630,03119871732
6705,82389456845
5847,29762713421
5651,23488754945
6572,09765841562
2273,25166633743
6165,3331054973
6664,31594086616
1788,48788899704
7137,22648501159
6522,15873021388
3774,9539252599
7250,54749362724
6966,8074007657
3824,18794774484
6995,85303594529
5890,76079603812
4467,62371472588
7170,63573893449
6026,84589618963
6175,28674522289
7308,6848665753
5938,16923020039
5807,42510204379
7865,17453652282
6649,16221394652
5258,82051309709
7325,82472225998
6991,01169549607
3849,0766996474
7187,26830628594
6578,01402977719
1125,28650656597
6561,63880975447
6485,8901657462
4250,44011124889
6861,60490625201
6860,91970511832
2569,91029558797
7006,06744583494
7595,45749933172
5162,89158322196
5288,74982500518
7793,12151836337
7086,36359459396
599,984639393504
6450,92073338407
7043,73242899255
4822,47210915505
6120,91893432792
6352,02788240713
5630,31322287372
4261,41920334902
6811,65123148118
5677,59992137303
2683,40148719773
6417,4280270373
7401,86833333287
4710,00768486486
5701,4157106946
7295,65166932593
7399,95658135949
3849,55834286317
6636,86750586681
7404,49121011953
7071,58542115756
2236,21554814728
6654,13640654538
7077,68271773301
6232,1317209404
2298,67247759813
6515,48227849364
6216,80784470979
4147,69016926816
4765,09591667784
6316,62405829703
4918,50063663575
285,388927169918
6036,80764347995
6091,01173300771
3016,06922682674
5496,01316617966
6878,7269809282
6657,22737047426
195,310534731864
6228,00400163065
7667,23162079134
7148,17857678284
4083,10952039858
6509,94051032979
7876,59479283067
7816,67113993111
5601,81374025651
5650,67113774551
7950,32434794694
7903,12253819165
6651,7202936664
4864,39793754721
7692,94205335895
8220,32283406547
7391,28754887609
2498,24945556777
7376,23853617706
8142,21852451826
8053,72272699747
5803,59652598244
5953,59244156457
7990,58403502203
8245,52273194019
7566,23188625226
2098,41263177791
6461,07393990266
8014,36493782473
7805,35780221067
6241,38670572653
2494,08902463781
7030,95202332448
7575,12957256812
6708,10684958265
5361,0972923769
5484,88158110525
6887,29632021285
6718,20092747213
6263,17736503303
316,901939219939
5820,89392165211
6260,49472601076
6644,26088609705
4523,01073549516
3278,01802922891
5085,6814119675
6423,59764271795
5325,79939657352
4040,45132640333
2087,24299856598
5219,29249985236
5494,16643457625
4762,81956207257
3745,97487942693
4112,52126567952
4380,61992420464
5225,92317107365
4867,58054795956
2886,67031358045
3009,33541834093
3431,83981103441
5158,24713245075
3646,95926319747
2793,35680748617
1848,63029297902
3911,85530068446
4838,66662905515
4302,08721939366
3221,78861657587
911,717970884908
2572,52742135976
4327,68653347452
3433,22273046467
4246,05150202768
512,204680887895
2195,29430675664
2479,18217226339
4969,28310357009
3799,63288595613
2466,2239013009
2373,01325074164
3719,43350266472
2422,26941479523
3315,22631987489
2615,48797213157
1236,56483213956
1265,36428894648
3091,8687834241
2607,52392023974
946,922996032763
47,6642414734271
2637,10786550813
1461,01168351025
2435,1664585251
112,747490736162
1652,08402357138
2184,51903113013
2681,00096716625
2865,85461142114
1025,93403203826
8,87690331656621
1136,77002078767
2649,73990907563
2666,62240407558
1318,95983694227
2602,65596702939
1986,62660807096
949,819693888847
786,541467077505
2792,46210656516
83,6552412201494
920,811660831653
828,673366430753
3081,13233143185
23,6230259019076
289,080367119334
37,741719924251
1238,49016975295
2354,49624635524
478,540665649284
1065,77243468364
362,071742662418
2245,76963396752
1147,55025625923
2329,91971120427
2464,04057982073
796,77349612433
1256,78144241822
2083,54091878196
1840,4151843058
1,90555107110731
1437,03891517175
718,194552466043
1155,88516459253
1132,97076394059
3161,04774996326
129,614084735921
1935,56394285347
1665,35520081863
21,1992943118835
294,363218953911
957,997475765615
2717,56483092598
219,096247931674
1613,39110433019
1614,46894456621
2749,18953228074
1280,63034968579
2781,86641567869
2352,66296243908
405,829718799581
2130,01311713512
1681,48944063167
566,480445272262
2497,54426462538
1514,32508657584
2594,52509022653
303,70465031225
898,908330283638
329,2190642665
2568,03314402163
521,078310208604
437,184241840343
2249,43850571852
2306,11050538458
2230,41156650788
1554,79264793931
761,148050690404
1793,73515699896
129,786095910386
2754,97477875113
499,667988156568
708,138352107716
0,0240245724728359
2063,17854555423
1234,99736449573
2502,89308803893
2529,20131491442
55,6084679563656
162,288613271231
3493,49828617663
355,77209845244
2726,93615080495
4,66232413583595
874,383411211958
52,8008659381942
1925,12778241839
3449,83094490903
2907,65383362243
1885,851629036
2728,32123191643
1315,27538802428
2933,60542162571
1821,76479137769
3459,72210337599
3002,72827880086
1038,80241826396
3292,545484856
3332,959877136
3795,80415239779
971,204505459883
1463,63960424879
1618,31504708323
615,872899400665
3294,0261102834
4164,05207414358
3779,07012511365
1958,58077619667
533,791180345848
2333,71218385272
722,375973806233
3671,50321714134
3187,06314134397
3455,88716644465
1036,50529898804
3692,08701552691
4145,25538937699
2761,56541470295
2099,74658571176
1503,6424333824
3919,55157965634
99,6402732486001
2996,0491382851
5232,28277068547
4419,67975416148
793,391595845653
3045,51555582583
3581,42228416401
2121,03688926848
1694,59796934383
3510,95982672714
3762,83316928748
3582,61030808826
1870,84757827109
3654,83505533408
4023,15575622832
3504,72938362363
2027,13827481383
2954,44251216249
3596,44857937375
618,541435772556
3805,34061972465
5717,25875799399
5628,85530105328
3990,42411392952
1952,909204372
4593,86947885692
4481,98098219506
4886,69862237663
5213,0232923342
5183,70269730182
4739,17252651504
653,73047011402
146,073124283556
1530,82479934742
2810,23742990908
3212,25769590886
4069,90150895266
253,96232066039
3575,65816312212
5632,15360855025
5674,4430023294
5510,67504899737
5319,36523576268
5852,51046814261
5976,26712182907
5069,51216240448
11,2084069081012
4978,16308133367
5147,45230379293
4188,82514598076
924,579923714578
3939,4249762962
5081,57745824389
5097,19795047087
702,64327668707
5867,05009871065
5751,85435214953
3620,58035786891
4967,08701622315
5440,09970822353
4787,01446263758
4068,11516878158
5615,23081369
7076,50176892675
7574,61752556931
7301,63493565964
6112,68682119241
5052,36543182609
4895,42216467854
5167,25366554565
3845,03500379447
3664,23634928654
6147,45078778377
6325,61543646121
5360,20507156105
3922,05040066806
4112,4149331692
5754,2538763171
5915,37852562818
4220,8046258577
3523,73824183978
5914,75777314908
5002,36266867153
3428,7648353926
1677,68679758606
4641,79516053908
6059,30507805314
6420,22145674907
5521,98838206012
2319,61002080864
1502,92706999692
2126,37416370405
3884,34953105217
2855,24025200076
2487,57977031888
3578,26941556576
2747,94815105767
4,183424984129
445,300687664503
521,116022614568
3638,80950862719
4549,99047423785
3897,68899423668
2526,32502681557
4124,77085295231
1092,93111566321
1561,97370081471
197,320436137321
1811,59344639236
91,1244666539128
273,30152755459
1041,24218648486
2185,33993367978
2879,39518577473
601,42991150297
3913,86316965003
1389,143089881
2596,79526310401
1688,74694989799
738,133729516138
774,187502426038
2692,70824025842
377,283999636966
3009,34916500072
225,264213590076
1919,99315712945
2017,06489019689
2871,64174094756
2837,65991396972
2909,69591677593
3314,22504600052
3608,85734947514
3064,44182477687
3239,63573393388
1879,02639760525
0,0323802529949109
3993,87660487527
2839,32364907736
3604,00650450319
1300,45512784444
3450,29516945731
2231,9613356399
4422,67584831192
3143,9195362111
4838,09684962359
600,12227701215
2241,81516603875
4158,11002927942
3085,24951772201
3634,08352009733
174,560263919843
5009,6743994976
998,5001038092
3840,53750494271
3248,19764777267
5161,01471780519
3614,5624459666
3319,62391771864
3699,15071590846
2956,23748041387
4602,22157225159
1488,64578329163
5407,82154615548
764,595569984239
5060,13991394658
4147,52348491076
4814,22719745478
4434,5155901808
3527,30290821157
5056,85014976062
591,756942479395
5369,41415242406
2746,72129355181
5728,10481744184
3740,38239747692
3232,6993266615
5164,06757381411
3327,59702162722
5403,68949541555
677,637358367183
5800,86734907894
2905,02611202133
4432,55166923783
5744,41884490579
4639,86850833445
5525,9715802138
1817,99114271052
6270,27701076201
2057,26779160788
4299,83037565362
6230,26659627379
5397,54647404878
5424,73846832748
4042,7662470543
6511,6471419677
3484,93537573445
4210,34986320592
6482,55812101895
4437,07769075371
5646,68747965987
5358,63626652981
6546,92675106552
4713,7598448347
2149,46221506195
6818,76221430922
43,1066794549155
5346,81300290428
6131,20460726626
5765,15420236701
5631,48667384021
2831,09361921894
6532,7250364655
5040,71959508637
4765,42190372437
6485,50395935161
2265,58173802761
5752,2155282054
5672,50822710117
5640,86288559029
6066,5645981111
374,582041582938
6238,8787062033
4757,55081973238
4500,04168647717
6269,32019565335
1695,65243663987
5869,73757138877
5222,04569967149
4997,76823928122
6011,94963288295
1723,52537768754
5834,78448058024
5267,86855195413
3776,56045827599
6298,31483134415
1315,3770006686
5441,98693835447
5898,26187542092
1354,56999090355
5963,76394282088
4671,54159053241
4752,21591776431
5865,34309644921
1844,20078925296
5313,30241994787
5183,16044009291
4368,78959994538
5688,48345752891
4518,94087383811
5763,78413017936
5343,34308061759
522,395215646609
6007,8233819998
4900,26547438789
3300,48358942107
6310,69264261471
987,06471130093
4910,00403476231
6204,1174190451
198,740066285335
5395,65753501486
5181,35036514683
4908,5428130435
5435,16142059541
4563,64266316612
5352,61941777529
5319,46922584165
595,886301060705
5956,69944244011
4509,73521298983
2972,74026386831
6365,30245728983
2791,26357976978
5254,16730843367
6282,91013066953
3489,98660405495
5710,65398498081
5740,26829463575
2959,36763613898
6034,71610731714
5661,91201276199
4057,15613129203
6510,54664339475
4474,97256148928
5083,36517444319
6537,44320273678
4198,96556206524
5646,99430386697
6414,02759401759
95,6372909734118
6294,6473771254
6519,04402391339
359,137332114951
6534,3713719853
6426,23242347995
3686,36980385277
6738,95682959098
6252,86739558586
3341,74959754292
7024,934177195
6101,09374043188
4218,42597639602
6921,31026868777
6012,62205586895
4515,05304049822
6935,29389052641
5611,17333315053
5060,04795410162
7072,12595720752
5367,59589970311
4840,71222625739
7121,17150552399
5519,79042798654
5170,11858372759
6965,67084279511
5500,10595567255
5023,66347747868
7160,20722435503
5574,11808865584
4766,01784248667
7092,04648019666
5680,77939936858
4408,84520080949
7072,23620622237
5978,52227286351
4342,14538858428
6852,97146920038
6264,33428327052
3317,61500490787
7005,15334680068
6497,82653514254
580,084185310379
6451,94814223089
6913,38843666219
1010,92748297747
6373,80561604597
7005,16645160175
4632,03950442654
5725,52290237124
7106,92716853288
5147,25387209843
4836,00503744801
6831,03306166696
6174,6784053768
3287,57120489841
6553,97649203501
6143,13331298925
1546,54071664332
6327,18068649463
6405,05262639151
3468,16234396349
5261,51986390702
6565,13587726304
4276,96655750713
4953,27355597375
6478,4777317014
6023,26880078987
3984,22963287807
6356,15407352051
6612,82132813422
2833,33397125615
6028,41106657956
6684,00719457692
5377,4544145458
4145,33044199204
6715,79501195664
5685,03460981964
980,638817445471
6420,00064393329
6605,27958480008
4456,35179120171
5035,62419713824
6451,69436497932
5979,71172763889
1488,65331920684
6033,89749358816
6222,77562645312
3863,30979216657
5088,62444765269
6535,29929655265
5108,6791533451
2080,38583974358
6322,28452864712
6237,18643164781
2950,29782893216
5141,75668868841
6360,16962494236
5239,77530753099
2681,46258530053
6120,19446180097
6068,54488586648
2887,78592024035
4757,21207250197
6384,32144812902
5735,55857804417
3085,49298117838
5253,63743202944
6632,15896849913
4027,33383800845
4051,18078404804
6327,98609199643
5835,3579836578
1836,85453368071
5748,48432587252
6378,57924483304
5453,61281765497
2964,86732590815
5907,73962687496
6489,76847307911
2911,48104937956
3652,54729865546
6565,97289968214
5646,44162362193
2624,001482554
4767,09984758894
6493,07147795431
5103,96054643876
1071,71826487683
5166,00698372806
6387,48072086827
4379,62869755205
2756,37393585366
5963,407336532
5540,19663480274
3749,01570746653
3931,59186955042
6578,72069009714
5402,70624868221
3830,99033628195
4723,36395402675
6006,73224031442
5376,84229523747
2790,67240839821
5577,54305521532
5583,6187434311
4855,29780374356
2459,34051536405
5477,17316322663
5124,42315388574
5056,04794814682
3033,56053961561
4281,58759547298
5658,07889255257
4694,81970162544
2772,39128838783
4221,36875737892
5029,30962329397
3786,79668678079
2760,12803005931
4746,62215952502
5544,04299265981
87,2713840139699
326,332157969357
5408,90839791356
4742,64102556694
1346,32439536345
3903,10011303338
5332,05310775401
4834,86550946783
3275,52088653593
4600,17023620552
5541,05353089726
4699,27024133175
4494,77874923164
5204,10849218139
4881,15095034078
6145,92538734334
3881,5240831052
3388,83534544175
4837,97331698873
6210,91693110995
4584,74300385749
1779,23243970129
5178,19257072977
6047,40415123466
5010,12356314651
3712,30616977439
5658,10826845153
5141,99918552967
5917,07791203386
3922,47433386582
3817,5162104077
5069,0996449726
6215,54495451899
2683,74029206244
3546,85037186073
5439,16556629369
6079,97662959233
4222,08283905418
4453,27513118802
3795,03502916924
5015,05471656441
5871,36646751096
3827,6031312672
1107,62515885186
2289,97002982343
6811,09359277601
140,260499377123
4907,7973612175
2508,88540665556
3570,40979773828
5008,93921328275
4610,50052509682
3635,98540813063
4047,52506452364
5332,25847737857
3625,1525632127
2,44323241726954
1629,6412013223
2485,52071375172
3275,73833482454
3835,42493020978
3113,80026179211
594,823630385363
224,381840189314
5450,19678986134
4803,59062188145
4904,2202272904
5263,62662761073
4305,66825802861
6199,11490658677
5679,16711073868
5160,4642452573
4318,21825723726
387,434940501661
3728,26039331384
3349,11822706263
2875,47365607622
3174,0973512459
656,615004340463
3783,60256468404
4947,53005573843
5634,85334733388
5725,34622706803
4564,9732999012
4451,28270702298
4618,13377252658
4876,94351215451
4834,64049165849
3,58342715751993
3258,44080431577
4685,35117461736
4290,37246885975
2103,30783522365
2720,78299578813
3247,95107508566
3520,05164150269
1654,78030882034
4276,16815606048
4935,19017870226
5684,89763217148
5210,05486050067
5365,14393929534
5964,10787821828
6355,65036478688
6281,75499315393
5760,20038487775
4474,17020983145
3487,62116458069
3249,85137485714
2562,20923967159
1339,23535151461
4381,79515987744
5456,67936069765
5025,06631824693
4254,11416607236
3290,13634070865
3173,68735453388
2470,9589658496
695,924842229964
2512,80752267122
3154,9768188284
3743,88313361481
2932,87116227175
1915,68766090456
3193,52976190505
3979,73639421259
4806,8209262983
4703,210745758
3346,3313379024
1855,0688246307
1223,20946533439
1947,604947264
2661,74436352492
2808,47626652877
1550,34665727459
22,8655763950229
104,501752853809
783,995942912794
1305,91722406843
937,058520802064
2680,25228213155
2689,10419124519
3644,70519695068
2938,34116818024
2589,57056289181
1655,61501857315
2530,04650791833
1083,74907328787
1467,00605241537
1279,23691868399
1522,21706328263
770,78274887919
2438,01004435345
2730,23589174517
3211,05001500089
870,229354857756
148,875431777651
1323,93571112913
1614,94943785106
20,0615661920948
2525,86354436096
2779,04735296485
3082,66708740989
469,658477828627
1308,69525560159
171,021877965032
994,265759515466
539,332013573899
1226,39605447547
1567,07463904457
3297,28381519733
588,528783014029
2356,10288652316
2486,09406994298
2378,77688220007
879,856176838042
2170,71917570859
1581,69528899996
1533,41285980666
928,329906507095
1382,12331385703
2387,6235124397
2462,58267939109
1326,76960544571
680,546531465576
54,4713185890495
701,825464494143
1832,03858376495
3100,98506316893
149,346659448396
2031,29652127147
3589,65794983059
2200,81602983115
2660,13580437913
3534,01847344774
2356,77104233176
1085,01263873719
1635,36155075283
3210,28234702285
1085,32055381479
505,388539469083
3504,0181923261
3419,28431273408
2392,50047840896
2050,96701197172
3305,0768975252
2616,06584650665
106,71806286361
1399,6764620508
4041,58228817639
3045,68956491951
2594,82904849446
3695,31756348282
3844,25309705791
944,725745866819
140,119729830668
2698,97063246678
2081,50221542644
507,147120827898
442,887367904739
2714,95887650812
43,0159193174247
715,834839226838
1395,4979954134
3803,98392993952
1542,03132892498
1751,65319240084
2986,43696676001
772,940874598278
3140,51865775291
872,179498728674
1671,48599895028
3,37587743906421
410,313979594216
3528,62934535978
3833,57980695096
2134,45041609108
2150,13902580388
3634,77141384578
1889,90326769133
92,7750277079106
1402,87255671188
3615,10019813008
2405,336070163
3232,59197713252
4587,41001184363
3930,49912646346
0,0865052154423803
939,309007820542
371,451531202756
409,920444339977
517,976349906708
2802,05697391068
3150,87565037121
1676,40824449347
1027,0506471906
3666,02310351739
757,880797148202
1415,46139177705
3,69661494921988
985,993403916008
3443,06289538185
2197,63632365892
2024,13837306901
1277,72291575479
521,338652547683
1533,49487836154
737,570089132658
1660,9425390158
2423,66619636833
1463,68881885036
3,75756263130242
718,386708599015
1070,72761942137
2881,79210393285
334,794069591523
756,017930130383
1639,89041336663
99,4359866505106
2072,87129785816
442,743522783768
1991,6923219589
543,585584158865
1289,12993873902
2926,71008712025
1623,74992748457
49,0818596573169
484,813605163406
1404,04626990063
1694,43065925592
8,31109511590357
1652,37385801898
676,508822267634
124,452263098079
2197,26167124112
474,211392875728
155,356092320728
1017,00975434984
3293,05260579536
923,838619123629
1991,11340852057
1010,44791427574
34,0994501559646
3290,02844842707
1062,47509769034
127,236849305896
1576,09164058228
1917,94744591692
698,678428733177
263,445433589357
432,686195299994
1625,54077003747
45,0296460082296
3385,30519663308
2743,43441956259
2982,30411681607
1020,52009997121
588,245392325278
3223,35586297958
11,200041394377
643,865397856454
194,349606589251
1150,59907924976
1658,13263321728
565,225865953703
3,89167674937918
5,7209483972511
678,548828028851
1796,50288028985
20,4743723499433
1039,2329465839
136,090867100324
1976,77616191343
15,2410879188611
2814,72024949388
1708,31179625929
755,404378893092
1959,93065721515
648,342237407828
997,558206934265
2217,82383881049
2566,67909676198
3369,14971318588
905,88580855954
1268,54583674272
168,143238385386
489,055390864469
95,3119186928383
3149,81560364486
1276,81995863843
1808,89533747157
1234,18882166871
1923,35868913645
447,971107317616
1686,49213984768
304,941940253797
204,177581847578
224,63575482967
336,343123468708
274,197800465365
274,23297251451
306,725705971102
1428,97602975201
2115,75455357985
12,3229318521422
8,20305793828238
13,4105955198833
9,97915236856199
53,883553259748
1279,94871564695
1643,74129256733
50,8486003921903
2016,36893320409
1432,86759867525
1268,45119577122
75,6111326131054
654,722303600924
1600,37677165694
631,737946417732
368,207369754827
749,980207615768
624,822852217171
1873,02812194713
593,481916239332
1586,85136829216
2184,70271104763
974,296991203118
2888,58865594561
1097,21504168475
2614,60432679685
269,040000797699
1990,90453784739
4349,84350096006
1959,45104767351
2474,80186472894
960,047740469834
51,3413530328934
852,668873532634
3905,19968883516
2702,15475453963
3186,09070552858
2097,3251794214
552,367019716354
2346,34739509646
1513,6190150516
44,5922591047941
2073,29116280973
3103,11119174003
4145,76798594491
2474,34630619319
4528,45902654191
3355,92238281024
2391,24468950482
442,428670997655
924,282541873169
3576,40019763964
1891,75331525874
2822,14571456573
3750,33395931318
392,229003332586
2574,45761877241
3549,9518571066
2081,37212079754
734,562675318066
1478,86459205266
1081,41996584983
3035,22025061315
1911,71744548985
3238,28971525716
1516,81671102313
1211,12146903239
237,748533682052
3655,1041621808
1499,69052131834
301,258978661089
1437,31093308386
974,797104250428
4183,4473187664
356,68595346989
2496,62339079281
1199,14197644948
1449,51847063643
3488,7307990427
1603,5968224022
3927,32758522921
1037,09760325719
4041,68979900782
3497,1921237709
3824,49122171987
2395,15245632278
2563,8668791885
4748,75281442987
